phyto_class,Diatom,Diatom,Dinoflagellate,Dinoflagellate,Haptophyte,Haptophyte,Chlorophyte,Cryptophyte,Cryptophyte,Cyanophyte,Cyanophyte,NAP,CDOM
phyto_taxa,Skel,Sthal,Alex,Cerat,Luth,Parv,Dun,Rsal,Cfrag,Syma,Syn,BrnEarth,CDOM
wavelength,,,,,,,,,,,,,
661,6.09192318554081e-05,0.000428141,0.0004608945,0.000394139,0.001275565,0.0005608355,1.24109435588109e-05,0.0005021915,0.0025046278611111084,0.0006373645,4.41768296386274e-06,0.021331247587461764,0.0335273583000817
662,5.80661536289184e-05,0.0003979175,0.000434607,0.000373272,0.0012266,0.0005410835,1.20309133993968e-05,0.0004680545,0.002402073638888877,0.000621827,4.29737625265715e-06,0.021252871806587185,0.033568355367530375
663,5.55181445919232e-05,0.0003710625,0.0004100995,0.000354258,0.0011797175,0.0005224845,1.16770142180095e-05,0.000437577,0.0022995194166666455,0.00060598,4.17580018220468e-06,0.021174496025712607,0.0336077419591447
664,5.32617198531488e-05,0.0003474285,0.000387528,0.00033692,0.0011351355,0.0005050275,1.13498707453684e-05,0.000410448,0.0022043737380952125,0.0005901625,4.05540844215002e-06,0.021096120244838028,0.033625117052358725
665,5.12776051962723e-05,0.000326854,0.000367084,0.0003210615,0.001093137,0.000488713,1.10495476087893e-05,0.000386391,0.0021164701190475727,0.000574759,3.9387883389007e-06,0.02101774446396345,0.033642492145572744
666,4.95724232402122e-05,0.000309290069234963,0.000348789621218752,0.000306803126765895,0.00105365644320458,0.000473603347297424,1.07792732607325e-05,0.000365171253823052,0.002028566499999933,0.000559947210698756,3.82873932963954e-06,0.02093936868308887,0.03365986723878678
667,4.81614568192234e-05,0.000294775546539835,0.000332669554775557,0.00029435214014646,0.00101665581800203,0.000459792708387958,1.05431657081478e-05,0.000346630722094381,0.001961026916666622,0.00054586923811651,3.72811643293531e-06,0.020857778703400547,0.0336772423320008
668,4.70238044971601e-05,0.000283001092546653,0.000318476523836736,0.000283721908549508,0.000982027482357432,0.000447236957905109,1.03414618717417e-05,0.000330493531319952,0.001912080583333295,0.000532603558868742,3.63851393933688e-06,0.02077320520067822,0.03351803278688509
669,4.61312226403472e-05,0.000273610435214875,0.000305929295563072,0.000274892811461742,0.000949684875453564,0.000435868975748668,1.01735369733505e-05,0.000316496884184432,0.0018631342499999676,0.000520216139131205,3.56129534558862e-06,0.0206886316979559,0.0330318369602397
670,4.55007961839065e-05,0.000266632446293733,0.000295024245364748,0.000268136811996515,0.000919723126217404,0.000425725694409724,1.0043117854484e-05,0.000304618096044036,0.001818359479166658,0.000508949521134192,3.50044486706518e-06,0.02060405819523358,0.03257161246355936
671,4.51559647570193e-05,0.000262186548412623,0.000285807775373757,0.000263756388530765,0.00089217783256154,0.000416817543045989,9.95393136067222e-06,0.000294873519405805,0.0018061228958333262,0.000499023722292104,3.45985865272387e-06,0.02051948469251126,0.03224874872221989
672,4.50668621624435e-05,0.000259970115545831,0.000278154768590642,0.000261583444669463,0.000866900000753064,0.000409041921920432,9.90341389720092e-06,0.00028694246934318,0.0017938863124999926,0.000490381139482829,3.43930590436113e-06,0.02043491118978894,0.03192588498088039
673,4.52028460017444e-05,0.000259658055389423,0.000271974137152,0.000261438915481619,0.000843875279240097,0.000402347762117584,9.88951890281276e-06,0.000280492801503709,0.0017816497291666608,0.000482998697228212,3.43892023666205e-06,0.020350337687066622,0.031576432786884934
674,4.56107977415291e-05,0.000261400393753761,0.000267486363463077,0.000263667370161833,0.000823684178963714,0.000396895569184108,9.92375013774575e-06,0.00027550945611546,0.0017694131458333272,0.000477291997444661,3.46810647573818e-06,0.020265764184344302,0.031017232786884952
675,4.63470603946466e-05,0.000265436200818321,0.000264903436422168,0.000268702434034808,0.000806803105151498,0.000392828845121008,1.00176975478636e-05,0.000272035396133421,0.0017571765624999937,0.00047364612611589,3.53621479263415e-06,0.020152453287758748,0.030458032786884914
676,4.73895361721884e-05,0.000271451964257271,0.000263935279791056,0.000276400158458288,0.000792957587751937,0.000389951999162864,1.01675912050506e-05,0.000269808049801516,0.0017449399791666619,0.000471905980953605,3.642273441728e-06,0.020030321662831557,0.030122884538906575
677,4.87039836689158e-05,0.000279097174287843,0.000264378851320732,0.000286479595485006,0.00078226893221,0.000388136473805669,1.03701566772113e-05,0.00026867437733439,0.0017828042828282814,0.000472086047433005,3.78549896421365e-06,0.019908190037904366,0.02980886836639987
678,5.02769900786348e-05,0.000288414916365672,0.000266473194364,0.000298783345498515,0.000775606334027464,0.000387547304733808,1.06286038844677e-05,0.00026889391053168,0.0017946700606060574,0.00047468651473165,3.96841797364061e-06,0.019786058412977175,0.029551728439059066
679,5.21073575519033e-05,0.0002995418210868,0.000270438367855242,0.0003133185747388,0.000773525884759628,0.000388302021437148,1.09457765461911e-05,0.000270671182833829,0.0018065358383838334,0.000480110575801932,4.19379092669579e-06,0.019663926788049985,0.02942509800427645
680,5.41607040095885e-05,0.000312308958805553,0.000276163395708198,0.000329867903966528,0.000775682368884408,0.000390207073501229,1.13169138400297e-05,0.000273796176937572,0.0018184016161616095,0.00048820175957034,4.4598838909743e-06,0.019541795163122794,0.029298467569493836
681,5.64193101244209e-05,0.000326841996077896,0.000284031415197405,0.00034833349618305,0.000782223410741212,0.000393158443097668,1.17454627191978e-05,0.000278336929683192,0.0018858593333333507,0.000499145773957396,4.77046858940758e-06,0.019407277762441916,0.029171837134711207
682,5.89292845407768e-05,0.00034389985995376,0.000295135270130846,0.000369200265431083,0.000794105154829884,0.000397324700277928,1.22483343727326e-05,0.000284867584572181,0.0019604442222222462,0.000513790689228786,5.13897063775056e-06,0.01926805994603778,0.029045206699928605
683,6.17209212825569e-05,0.000364102556853915,0.000310337393871205,0.000392917220234648,0.000811895782598388,0.000402781399314048,1.28356325762077e-05,0.000293784299078236,0.002038101500000028,0.00053282166584374,5.57536290517836e-06,0.019128842129633644,0.028918576265146004
684,6.47546145111011e-05,0.000387581026096701,0.000330004267113386,0.00041939872116482,0.000835034099594569,0.000409286002362352,1.35019934742928e-05,0.000305209728236301,0.0021220095000000355,0.000556148155173821,6.07842175131187e-06,0.01898962431322951,0.028791945830363402
685,6.79898399219306e-05,0.000413962541615171,0.000354198937681818,0.000447953809239944,0.00086222102504486,0.000416461420359133,1.42523937732358e-05,0.000319331091087429,0.00220591750000005,0.000582962279377064,6.64957769746732e-06,0.018850406496825373,0.0286653153955808
686,7.14684013579768e-05,0.000443199535453512,0.000383419760950748,0.000478265637595074,0.000892958872946569,0.000424209646895188,1.51161967576039e-05,0.000336533726154805,0.0022898255000000575,0.000612977912103605,7.30629851813582e-06,0.01871118868042125,0.02845314286799755
687,7.52350697013208e-05,0.000475768304480841,0.000418653079407246,0.000510659252104313,0.000927086674046392,0.000432472186560508,1.61138256789952e-05,0.000357157062315564,0.002373733500000065,0.000646451812691656,8.06711499170969e-06,0.018555907786885095,0.028210153296734514
688,7.9259418940036e-05,0.000511936684627896,0.000460915724540466,0.00054571099934914,0.0009635872715744,0.000440908430845237,1.72377197652814e-05,0.000381617679102556,0.0024596544444445145,0.00068308793968057,8.93723568291539e-06,0.018352032786885103,0.027967163725471478
689,8.34791069323353e-05,0.000551657418271013,0.000511385745507136,0.0005841065162801,0.00100158038207052,0.000449228269608118,1.8481223081799e-05,0.000410958091650036,0.0025528855555555924,0.000722378544509536,9.91868974002469e-06,0.018148157786885083,0.027724174154208442
690,8.78731673587191e-05,0.000595098994653327,0.000571897541467118,0.000626430114052423,0.00104088066111113,0.000457344159752912,1.98621095420382e-05,0.000446623887818982,0.0026461166666666702,0.000764288216934676,1.10302634608427e-05,0.017944282786885063,0.027481184582945406
691,9.24131485993959e-05,0.000642456066432773,0.000644889989180797,0.00067308069474443,0.00108090429172861,0.000465060004791418,2.13974208937528e-05,0.00048994620638878,0.0027442636000000187,0.000808757050475512,1.22995562175803e-05,0.017740407786885043,0.027238195011682398
692,9.69043784431041e-05,0.000692109529880571,0.000728487991904725,0.000721714332798882,0.00111952200478458,0.000471745999523914,2.30391172362278e-05,0.000540799946344221,0.0028449532000000693,0.00085439815259138,1.3699526365429e-05,0.01753653278688505,0.026848502585542777
693,0.000101169407111859,0.000742427176046535,0.000820279274020192,0.000769695391366295,0.00115499535928919,0.000476916376612698,2.47382748568667e-05,0.000599219927873389,0.0029187117222222517,0.000899866695741005,1.51985920214376e-05,0.017372343823320036,0.0264419254043346
694,0.000105179913102013,0.000793388677702135,0.000921873692162277,0.000816811904189495,0.00118714646021243,0.000480571589316869,2.64993322698736e-05,0.000667080565293984,0.002968434981481506,0.000945115069375976,1.68152180319165e-05,0.01723250079469585,0.02608951293128936
695,0.00010889980690223,0.00084457065363552,0.00103300122709099,0.00086283079978911,0.00121611936124301,0.000482765630182652,2.8315633212202e-05,0.000745496917035936,0.0030181582407407537,0.00099010966570306,1.85686287682238e-05,0.017092657766071676,0.02587922412262514
696,0.000112257197220091,0.00089468729156268,0.00115094143265124,0.000906985132119119,0.0012415840536882,0.000483418441736068,3.01682630921067e-05,0.000834701225740204,0.003067881500000001,0.00103411732223441,2.04758320681971e-05,0.016952814737447502,0.025668935313960917
697,0.000115197209542151,0.000942686133379391,0.00127422839449232,0.00094849468100152,0.00126296918597759,0.000482443976987098,3.20536245351652e-05,0.000936152397107029,0.003096062722222216,0.00107632700098585,2.25676235494361e-05,0.01681297170882333,0.025458646505296667
698,0.000117750059526097,0.00098819245385244,0.00140261642419249,0.00098705779237401,0.00128023417730571,0.000479962301973008,3.39946619144293e-05,0.00105230153721802,0.00311470894444444,0.00111655544458216,2.48986390661692e-05,0.016673128680199156,0.025327868852459
699,0.000119896957697604,0.00103013772596583,0.00153221593443458,0.0010236659933914,0.00129321335568219,0.000476032466450032,3.59614300648659e-05,0.0011822956376607,0.0031333551666666622,0.00115459832279203,2.74575543288654e-05,0.016533285651574983,0.025327868852459
700,0.000121414190308521,0.00106693118779233,0.00165810686391157,0.00105895749956609,0.00130125540713028,0.000470448661450058,3.78337793323541e-05,0.00132595199829946,0.003152001388888886,0.00118990514724501,3.01875673192907e-05,0.016533285651574983,0.025327868852459
701,0.000122137783224332,0.0010975563125069,0.00177713790517984,0.00109205690584356,0.00130394947312715,0.000463099643650933,3.95248220860957e-05,0.00148417561181481,,0.0012218892469951,3.30558667729741e-05,,
702,0.000122273646790848,0.00112223790234207,0.00188637122053497,0.00112152401660776,0.00130193142604818,0.000454460440105188,4.10828149784212e-05,0.00165217020251399,,0.00125052844489831,3.6074618060825e-05,,
703,0.000122017596253945,0.00114120753339928,0.00198267170563408,0.00114545244504274,0.00129571208637585,0.00044495853888717,4.25522882817387e-05,0.00182386825323432,,0.00127576255051057,3.9258659510735e-05,,
704,0.000121370550211028,0.0011539024473832,0.00206277976165125,0.00116295713047863,0.00128523152180228,0.000434647509509818,4.3910081315825e-05,0.00199632742170375,,0.00129712010155981,4.25949352167135e-05,,
705,0.000120351788046136,0.00116045042315504,0.00212812822270185,0.0011748159748496,0.00127081046276708,0.000423642943411504,4.51444085231993e-05,0.0021668177067774,,0.00131461062363684,4.61016703007204e-05,,
706,0.000118980660459075,0.00116152255586405,0.00218349032035024,0.00118236630181948,0.00125295996930948,0.00041207643046666,4.62417823247069e-05,0.00233157605320314,,0.0013285744197012,4.98063838857539e-05,,
707,0.000117264584866033,0.00115741940615476,0.00223029358020201,0.00118616906423961,0.00123200084619819,0.000400036037062133,4.7182359579437e-05,0.00248745746889332,,0.00133908635304289,5.37263916068181e-05,,
708,0.000115210343777919,0.00114800082549436,0.00226517670782085,0.0011860387978568,0.00120796852964619,0.000387550305593197,4.79300312122765e-05,0.00263107229706678,,0.0013459107097555,5.78329373408216e-05,,
709,0.000112896605178578,0.00113387328585376,0.00228494890167809,0.0011802119169192,0.0011810286710439,0.000374685786759292,4.84779021854059e-05,0.00276108326360064,,0.00134895714856974,6.20974768494608e-05,,
710,0.000110497364318715,0.00111590833893368,0.00228885523180473,0.00116696014801816,0.00115163929210982,0.000361682316028606,4.88706547309503e-05,0.0028750443667706,,0.00134819052653565,6.64938796135077e-05,,
711,0.000108057249945215,0.00109409086800595,0.00227700578902593,0.0011457430158348,0.00111992546672374,0.000348680183519664,4.90925611327709e-05,0.00296890496729792,,0.00134318496437838,7.08309444881568e-05,,
712,0.000105459539692513,0.00106893931079879,0.00225523065356694,0.00111915999147608,0.00108639117930371,0.000335660635728288,4.90580902289408e-05,0.00304524098021481,,0.00133400572479682,7.46813224628757e-05,,
713,0.000102669000426921,0.00104140333022919,0.00222999235472421,0.00109112417377345,0.00105187814452942,0.000322681933168549,4.87446205562854e-05,0.00310886983329912,,0.00132122421383544,7.77998542242796e-05,,
714,9.97224948311355e-05,0.0010118509411595,0.0022023757636111,0.00106261657021636,0.00101666933069667,0.000309801580216408,4.81796646795478e-05,0.0031605914598825,,0.00130506616409994,8.02033826514144e-05,,
715,9.66348540870586e-05,0.000980641084713147,0.00216605128109662,0.00103288795696825,0.000980930528793592,0.000297035070933868,4.73793385436824e-05,0.00319768602226125,,0.0012857874102955,8.18703331036337e-05,,
716,9.34206266943575e-05,0.000948356983204293,0.00211435515393393,0.00100115373454153,0.000944986110955614,0.00028443990124093,4.63589612031903e-05,0.00321942092694722,,0.00126391934594755,8.2761153411512e-05,,
717,9.00993742371656e-05,0.000915388428892023,0.00204784416065637,0.000967552005596715,0.000909096810900528,0.000272072561351533,4.5130491005371e-05,0.00322715235974796,,0.00123984804218065,8.28285800387855e-05,,
718,8.6686068198516e-05,0.00088206302672928,0.00197191833349396,0.00093230999512801,0.00087354029883054,0.00025998853612408,4.3719200693873e-05,0.00322017545324897,,0.00121383429741106,8.20543892663202e-05,,
719,8.31989277535932e-05,0.000848945120056371,0.0018946844577288,0.000895726487152088,0.00083876676736014,0.000248287805828989,4.21735227656735e-05,0.0031987171641986,,0.00118635927596626,8.04877879874107e-05,,
720,7.96973367456199e-05,0.000816505782145391,0.0018199906572532,0.000858283947057507,0.000805140742385224,0.00023706334222443,4.05466073825136e-05,0.00316390596843743,,0.00115786899202702,7.81840608208406e-05,,
721,7.62761935286719e-05,0.000784712841955,0.00174658691890769,0.000821179144425068,0.000772615472075538,0.000226275114693392,3.89008248560792e-05,0.00311689629684114,,0.00112828648938335,7.53054038711379e-05,,
722,7.2990923894841e-05,0.000753407489941611,0.00167154399717982,0.000785627520262495,0.000740960152470564,0.000215832100185598,3.73044046073e-05,0.00305956720853814,,0.00109765202630328,7.22812829481371e-05,,
723,6.88466627282534e-05,0.000710206462063227,0.00156173460210846,0.00073990704817926,0.000697108508340664,0.00020442188003616,3.5196713702247e-05,0.0029073301853528,,0.001032756796482,6.80095800529313e-05,,
724,6.26320934806195e-05,0.000643728785705275,0.00139646201066243,0.000670660673503183,0.000630264516808559,0.000188575445115236,3.19709467390191e-05,0.00262652229338209,,0.000925489033175654,6.14501203569764e-05,,
725,5.51461043113122e-05,0.000565363736462875,0.00121206036098075,0.000588216911052404,0.00055259950293991,0.000168237775754707,2.81275548777104e-05,0.00230668152348713,,0.000810132714829765,5.38825723871487e-05,,
726,4.75633972671955e-05,0.000486851197429637,0.00103538644109772,0.000505853821945447,0.000475281795981836,0.0001463056420483,2.42573215365079e-05,0.00198807229080849,,0.00069630201489512,4.63530418041469e-05,,
727,4.01687360062694e-05,0.000410476361252178,0.000868584796118512,0.000426263738130946,0.000400305050344143,0.000124473732407781,2.04835822934859e-05,0.00167494351682622,,0.000585049857232377,3.90338981909672e-05,,
728,3.30719029244412e-05,0.000337017667196621,0.000709957089423843,0.000350442704469516,0.000328268258562883,0.000103598381515533,1.68506734077064e-05,0.00136973261433076,,0.00047669349700772,3.19833239913935e-05,,
729,2.6255235082869e-05,0.000266280296333777,0.000557063790822381,0.000278165961027925,0.000258925294302792,8.35989964847016e-05,1.33495869514019e-05,0.001073111714542,,0.000371131051807653,2.51867307988131e-05,,
730,1.97220392594163e-05,0.00019821059518855,0.000409789645116227,0.000209265460580947,0.000192213583547552,6.44449837135456e-05,9.98340075227361e-06,0.000785070922095183,,0.000268395766739816,1.86504856374681e-05,,
731,1.34954610829342e-05,0.000133207454528135,0.000269364943879928,0.000143189830253094,0.000128473789608087,4.62526999053432e-05,6.76514527225356e-06,0.000505910946358873,,0.000169132759790861,1.24003911806902e-05,,
732,7.57068851200985e-06,7.14936402012422e-05,0.00013658387889336,7.93405505124839e-05,6.78821072986129e-05,2.90885134484645e-05,3.6933743387696e-06,0.000235502202163543,,7.37697905864355e-05,6.43491830944001e-06,,
733,2.91928398429591e-06,2.52189298331331e-05,4.26666162071519e-05,2.95215386861205e-05,2.31853724790204e-05,1.41572639946396e-05,1.34332789188864e-06,5.87451959063334e-05,,1.55439498609916e-05,2.10656069238249e-06,,
734,7.19286704839526e-07,5.52639065713376e-06,8.10764267642902e-06,6.8114567911388e-06,4.91757584500434e-06,4.82807514750081e-06,3.04383911559926e-07,9.10172705121425e-06,,2.45727224701962e-06,4.24075217661505e-07,,
735,1.5146655674996e-07,1.04744352516749e-06,1.46880353748237e-06,1.30261609424508e-06,9.26339436871124e-07,1.14306440493279e-06,6.02341506415875e-08,1.5881127053697e-06,,4.37429780384696e-07,8.06603963621895e-08,,
736,2.26442078525057e-08,5.65212229696339e-08,4.10402809234424e-08,6.9371075282396e-08,4.941647435872e-08,1.92723804515547e-07,5.8968758499621e-09,2.21631835269322e-08,,1.38309461591901e-08,6.05444627744602e-09,,
737,2.25265211400279e-08,5.6418556525937e-08,4.09863007415473e-08,6.92157251538098e-08,4.9337610654081e-08,1.91519892707308e-07,5.87074516036337e-09,2.2147639534623e-08,,1.38250995213683e-08,6.03490186588281e-09,,
738,2.24098227982881e-08,5.63161899842388e-08,4.09329703211067e-08,6.90609748327179e-08,4.92584472773659e-08,1.90327975041984e-07,5.84476526617176e-09,2.21316457161703e-08,,1.38187531709123e-08,6.01543033590481e-09,,
739,2.22940422293778e-08,5.62136734915727e-08,4.08796898823217e-08,6.89061745277201e-08,4.91794836820557e-08,1.89148551275323e-07,5.81895770958806e-09,2.21157018784007e-08,,1.38125067629833e-08,5.99602561404664e-09,,
740,2.21725432299587e-08,5.60899139421902e-08,4.08100154623806e-08,6.87263322619159e-08,4.90819903626261e-08,1.87929147044923e-07,5.7914914035426e-09,2.20910614018487e-08,,1.38010133723941e-08,5.97467130980546e-09,,
741,2.20320533933633e-08,5.59031249939274e-08,4.06925086035207e-08,6.84718639531857e-08,4.89283584720062e-08,1.86564813626734e-07,5.75870417389659e-09,2.20401310862208e-08,,1.37724298097124e-08,5.94725872385898e-09,,
742,2.18657953204584e-08,5.56328633287427e-08,4.05126246456683e-08,6.81177776247735e-08,4.87006576303065e-08,1.85001577392453e-07,5.71874339138086e-09,2.1953714485918e-08,,1.3721059350911e-08,5.91170769431923e-09,,
743,2.1673698413362e-08,5.52781792571778e-08,4.02699137540423e-08,6.76644231645667e-08,4.83990376736723e-08,1.83237439320638e-07,5.67158751379633e-09,2.18318615816414e-08,,1.36479513925287e-08,5.86808199257433e-09,,
744,2.14556920741961e-08,5.48393726813892e-08,3.9964425910384e-08,6.71110008295775e-08,4.80233987115418e-08,1.81273398925069e-07,5.61725808334583e-09,2.16745223927343e-08,,1.35519565955166e-08,5.81639376555712e-09,,
745,2.12117763029946e-08,5.43173932911904e-08,3.95962610781083e-08,6.64570107806025e-08,4.7573890580126e-08,1.79108956452281e-07,5.55571201563011e-09,2.14824966101517e-08,,1.34336746150486e-08,5.75656709495302e-09,,
746,2.09418099039802e-08,5.37120911358542e-08,3.91647694959072e-08,6.57034027131532e-08,4.70493645366236e-08,1.76741613125778e-07,5.4869062262502e-09,2.12551844657428e-08,,1.32940049338815e-08,5.68859590729958e-09,,
747,2.06455810834719e-08,5.3022866411732e-08,3.86701011088939e-08,6.4849676788146e-08,4.64498205812714e-08,1.74171368948443e-07,5.41088379961071e-09,2.09921861140953e-08,,1.31310986152888e-08,5.61251360665963e-09,,
748,2.03232310373319e-08,5.22499190538213e-08,3.81126057888032e-08,6.38960329419076e-08,4.57766072387285e-08,1.71396724655965e-07,5.32764473571493e-09,2.06944511882335e-08,,1.29455053431899e-08,5.52830197264078e-09,,
749,1.99747597656105e-08,5.13940488011096e-08,3.7492683389042e-08,6.2843220934308e-08,4.50292750011643e-08,1.68416180984314e-07,5.23716749236566e-09,2.03613799200296e-08,,1.273797468656e-08,5.43595796851445e-09,,
750,,,,,,,,,,,,,
